id7000063_C,id7000142_C,id7000189_G,id7000253_G,id7000337_A,id7000384_T,id7000496_A,id7000587_A,id7000978_G,id7001596_C,id7001694_T,id7001985_A,id7002427_T,id7002758_T,id7002801_C,id7002848_A,id7002907_C,id7003047_C,id7003059_G,id7003702_T,id7003748_G,TBGI330678_C,id7003994_C,TBGI331039_T,TBGI331356_A,id7004205_A,TBGI331616_T,TBGI332001_C,TBGI332082_A,id7004343_G,TBGI332235_C,id7004429_A,TBGI332396_C,TBGI332546_A,TBGI332680_C,TBGI332694_G,id7004589_T,TBGI332802_A,id7004719_A,TBGI333276_A,id7004871_C,TBGI333914_C,TBGI334039_C,TBGI334735_A,id7005252_G,TBGI335079_C,id7005331_C,TBGI335391_G,TBGI335561_C,id7005441_A,id7005477_A,TBGI336045_G,TBGI336205_T,id7005611_G,TBGI336515_T,TBGI336541_C,TBGI336543_C,TBGI336549_A,TBGI336564_G,TBGI336565_T,TBGI336573_G,TBGI336582_C,TBGI336584_T,TBGI336586_T,TBGI336589_C,TBGI336599_C,TBGI336608_A,TBGI336611_A,TBGI336614_A,TBGI336622_A,TBGI336624_T,TBGI336626_T,TBGI336642_G,TBGI336688_C,TBGI336691_A,TBGI336701_A,TBGI336702_G,TBGI336705_G,TBGI336721_G,TBGI336728_T,TBGI336735_A,id7006027_A,id7006093_G,id7006185_C
1.0,0.5735556925323857,-0.13288298179582383,-0.521017706488792,0.31577292383178196,-0.5117558397369636,-0.2362699557301211,-0.12937826214076814,-0.1552968544615923,-0.18202519585643992,-0.227014472245007,-0.2235666492722887,0.10933211588996135,-0.023561965658759936,0.16842063793647472,0.15636856312991984,0.3045925170891564,0.2343224429772206,0.28435676976826685,0.025413864907936387,-0.002836463964338831,0.0699201828345194,0.0646117178724583,-0.12896696188354229,-0.09717451139922964,-0.0681183065428725,-0.13522122400622974,-0.2905101967262599,-0.30646430621320225,-0.06896069103329308,-0.33379237995868716,-0.2829052352647761,-0.04848270690996971,0.1687457878076226,-0.3291981204142232,-0.33694685851179323,-0.0008055582186321944,-0.31385617764696716,-0.19179893956253977,-0.2496774506902487,0.0023832565997197615,0.021138737992629462,-0.2779669991646237,0.24604941385355147,-0.24219371767894163,0.09951384086509467,0.2225822250597813,0.12852171491535397,0.19373742828798093,-0.21368614945292974,0.3187526020352421,-0.13567087383298235,-0.18168166265186886,0.058300945316643725,-0.2511936428401442,0.12987996817389952,-0.2400544431446871,-0.24736905929311523,0.12743914205161594,0.11385110234706451,-0.28711433776387774,0.016288208231313973,-0.06806565304173039,-0.009853064500598552,0.04278681230939585,0.014422287393482893,0.028656731155804718,-0.011150882610021798,-0.25345449198458525,-0.25146471699717854,-0.1848510734402398,0.0058141729268779115,-0.268787048276439,-0.11996662682996946,-0.1307956109312563,-0.153823111309826,-0.11624540417051624,-0.09379035115550435,-0.2629369251528033,-0.1375069109345513,-0.11996662682996946,-0.20634167222712058,-0.1237626171480912,-0.2521684432372156
0.5735556925323857,1.0,-0.18353072054660838,-0.6743904648139125,0.5542865265275262,-0.6686526046616641,-0.339837251153729,-0.176103047803445,-0.27606564940059614,-0.26116295081802504,-0.3078331063405594,-0.26816715951881875,0.16801654513203693,0.08400048402890223,0.0871461989209498,0.08940919705242246,0.17624077920304843,0.00873115557299702,0.11445612321518163,-0.06199923645521727,-0.10153944739667324,0.015024638993976195,0.15227730432204187,-0.07555814829369435,-0.04160273895450315,0.042907555712886174,-0.19806241085603726,-0.12492295847195377,-0.18007111414620425,-0.04150360995042807,-0.14135343948235216,-0.20232947686287464,-0.034204303699161435,0.3145561427736734,-0.221109474471003,-0.21834509161388688,0.07561391510475012,-0.20162958074802037,-0.010914785507110386,-0.13816869346704383,-0.14261937367009792,-0.2676686445214454,-0.3663988606570859,0.19543715923927274,-0.30566011139504384,-0.058215572808891836,0.09813912278685409,-0.09258651807308091,0.16648788042412135,-0.25589538629309516,0.31823477443035464,-0.04609377086081428,-0.2415045971234104,-0.0950392883241524,-0.30918527319315553,0.18896135604658565,-0.311955763045134,-0.3058215571867658,0.18234610969651,0.1901986917565735,-0.2624506325230366,0.16713434125243387,-0.01194517971606601,0.02868406900831995,0.18955338858441115,0.17927756965516534,0.17775145782348561,0.01887131259206935,-0.3144211412936467,-0.3108850053817019,-0.26621842886541813,0.017388410848965214,-0.3254148713535501,-0.17449768041758762,-0.15563948508593853,-0.20921917487743358,-0.17396310489938543,-0.2884685796191054,-0.3250873599191863,-0.2525432611983327,-0.17449768041758762,-0.27048374119548185,-0.14447030505587563,-0.33164304528453503
-0.13288298179582383,-0.18353072054660838,1.0,-0.11400034192337406,-0.15079218350594406,0.2461673766111112,-0.055065737104268826,0.7129884644876349,0.33408786858801187,-0.04400487275116775,0.4599899588187787,0.4246133614842127,0.17766575613442123,0.20981722014841997,-0.08799855702395172,0.22963598072592997,-0.10333794252037098,0.17672161031989528,0.08967953941232414,0.25288272871190337,0.1586917961366339,-0.007356666423925584,-0.1580194301905913,0.06354849785224927,0.045713352731642724,0.08328501702458131,0.2711315419548898,-0.05759672893658764,0.06568578333239443,0.04560442915489987,0.025699500938805436,0.06988558036958538,0.1929186110423379,-0.08039044081606118,0.08957727731390762,0.08613551872960264,-0.023798416030141812,0.09374131677571956,-0.05649765408952038,0.0922130459158144,-0.01982792185434594,-0.013456946226256266,0.12234164224885795,-0.07600539354578864,-0.002831273986370027,-0.03473281925363072,-0.035624519981356795,-0.015129263480846498,-0.13669347518925412,-0.044692576323288775,0.005582294859972816,-0.029596187760452336,0.006081585401899862,-0.005761299527011709,0.014254489267674291,0.14538074949447308,0.13228390075913535,0.031036561431275644,0.1443316433430807,0.157199760565785,0.10122725276191391,0.15882422394691229,-0.011433537929432393,0.16356247552141392,0.17703837983658158,0.18371654892286302,0.16902215002612245,0.16478138573811058,0.029619871324124497,0.03155042978771804,0.10566239664060743,0.16016874652136956,0.019472037805618733,0.12265363714862197,0.11714440803789113,-0.06942926227983875,0.08464297698361686,-0.13965184798722233,0.027644526307002492,0.0722503669905949,0.12265363714862197,-0.041311352983639714,-0.06722773630200637,-0.047680200703493554
-0.521017706488792,-0.6743904648139125,-0.11400034192337406,1.0,-0.5343782104407715,0.7069930561024521,0.34953555617874604,-0.014036899178896197,0.1620607134467785,0.2774466183432888,0.18910155742071522,0.19119045484889166,-0.2252467010991954,-0.15339002486638637,-0.05936207611486132,-0.1797861060222856,-0.2250899698084388,-0.32161808436187367,-0.3118323814718433,-0.028727821801372073,-0.12388440936652526,0.04281725756153929,-0.00602828799781856,0.08699656735365716,0.10458383545982534,0.004535446613450093,0.1328614751986924,0.13823422598288268,0.211688062315627,0.07958184648886688,0.18516218806639576,0.21107037692253897,-0.03386885567558131,-0.3040112129493504,0.2145912321935381,0.20192255130584727,0.0030684439602216966,0.18488395738440275,0.013343182919217302,0.13062820818865065,0.16667302951204901,0.09355620271292633,0.3242046970307351,-0.32361879134479954,0.2806626138103687,-0.01337858360981484,-0.2609582737265842,0.07010044847370385,-0.20316537845345714,0.28704921303668113,-0.2673528196754676,0.09974983875706164,0.2746323151434892,0.1818846692830436,0.314849429314885,-0.3325070118122857,0.32418625133584794,0.3008240782208506,-0.34759536330253976,-0.34279616006482727,0.28532386617714156,-0.25150022753195234,0.11123166932070223,-0.17971080216388127,-0.30417764850528256,-0.3050834301061274,-0.28405327959720456,-0.18564878780786429,0.30207308557736073,0.3152672075596213,0.2582267799039471,-0.18240883199583294,0.32476115755917995,0.16239737728508258,0.14625120765456556,0.2340016820237194,0.20672838811513447,0.3089047435010771,0.3242004418277435,0.19699738674361097,0.16239737728508258,0.26229764488776336,0.24404949803942697,0.3568614612848528
0.31577292383178196,0.5542865265275262,-0.15079218350594406,-0.5343782104407715,1.0,-0.6186372051854461,-0.22127300938570538,-0.19000962660426265,-0.25595892954484256,-0.15302464461021248,-0.1980599776120574,-0.20020022624686262,0.11657992736494681,0.23843287833693305,0.01227243202351773,0.04297379431327082,0.1779037743714855,-0.07579424165920592,0.023837052894393272,-0.05124855502884124,-0.02884414744810112,-0.059575636364349385,0.18693934142989663,-0.10766060651907647,-0.09339128144656023,-0.05624416097465157,-0.18330188446006127,-0.08821835096637816,-0.1623574356900656,-0.100885080314195,-0.10988792864499039,-0.11500272210215212,-0.029761485888658856,0.4247335458260349,-0.1641289200237064,-0.18088608054431227,-0.03452037594323051,-0.1494225652924563,-0.009659944206854728,-0.12337835400542436,-0.1931263668323795,-0.2792545076720957,-0.2654824283488327,0.1889002580058381,-0.18546356984313903,-0.12085511343226239,0.14578585730884838,-0.15627357622341861,0.07949216244341113,-0.15700853420818853,0.10169286868095519,-0.07772471590013365,-0.2689596038879528,-0.20878264068091618,-0.2325987684775851,0.23522088980951733,-0.26666821246614225,-0.21224452022775148,0.23225181458360664,0.2296440496238349,-0.28913605976604445,0.24527475965073733,-0.07723914910105566,0.09812114960661932,0.29442043395493167,0.26395445700868464,0.2822734542595531,0.11040601941391862,-0.21952216334156563,-0.21575862545538238,-0.18929001861331082,0.10454517848105167,-0.23623987144295694,-0.16225562609809557,-0.17386910287036408,-0.12774646463777414,-0.1953012229639362,-0.25265487124274866,-0.22210958886205193,-0.15766994580374155,-0.16225562609809557,-0.24086678976063883,-0.21424184511659633,-0.2665115875065893
-0.5117558397369636,-0.6686526046616641,0.2461673766111112,0.7069930561024521,-0.6186372051854461,1.0,0.30578645097268753,0.26337316370212677,0.27369399753574114,0.17094325751391157,0.27420787720127404,0.23251857584560812,-0.12098290461172963,-0.0457954552568296,-0.05520405501285131,-0.02278352436626862,-0.23932877680857265,-0.19153695494558082,-0.21103163761642826,0.13884783163741096,-0.022362040597052508,0.08419242390343822,-0.09797708125344995,0.16311882323800544,0.15738769230790475,0.043646421274060314,0.2664184357266755,0.11427033596407445,0.22976251500721814,0.13764452193819562,0.24273319058771303,0.22082399438244402,0.07061229423693985,-0.32563791975775586,0.24567800792820454,0.24355380698357051,-0.06255861872391145,0.2219298836353045,0.045036092566902136,0.13455111806365833,0.23770048564116836,0.1678959227050355,0.3546211425729194,-0.3090094856148752,0.2350431414997549,0.029627104318754857,-0.2154511935612331,0.11481236546201586,-0.21377578936333455,0.18084454915632112,-0.23311561507596126,0.10280532407633403,0.26694702550441435,0.21153961415825157,0.3610538443512044,-0.3082183905283878,0.4042806486363344,0.35066857674840135,-0.2977066738542608,-0.2863272145499706,0.3853233802492541,-0.20311385637515764,0.0376087854061224,-0.11726658176728492,-0.24040414655790845,-0.21873788932090937,-0.2257836448435845,-0.10882424658994552,0.3528681288258994,0.3466025503897389,0.3210243270089987,-0.11546598526280859,0.32112038160006307,0.24009779114824395,0.2234824063832188,0.21916536703686884,0.26013162139792173,0.20547421722892364,0.3446853011354775,0.21225880688722634,0.24009779114824395,0.3241588823957175,0.208628278159655,0.33668272169444136
-0.2362699557301211,-0.339837251153729,-0.055065737104268826,0.34953555617874604,-0.22127300938570538,0.30578645097268753,1.0,-0.022208616244880023,0.5384304013231399,0.6719664424720694,0.5670831246765713,0.5368849496566817,0.18561203745640087,0.22500290081207888,0.20048726230159505,0.03382665560820797,-0.03502052808556978,-0.08247449635094271,0.029456666412512135,0.09694413634880113,0.146844832473695,0.318381174823483,-0.2717681042926669,0.36163845760892804,0.3537958139022675,0.17889251197704686,-0.053092104505713264,0.5299563122970086,0.49658042475865355,0.3497468171079017,0.26801245333944496,0.4939543988798402,0.06849317939178348,-0.185578772646782,0.5012462153911,0.5021378625046773,0.11882835697774123,0.5053049486778121,0.12006829420732075,0.4204250844097541,0.3285412868733709,0.34514513265109437,0.6137899199141427,-0.1573998791577389,0.6683030153203217,0.3425658144204174,-0.010470174318439373,0.3723188863614094,-0.008666584542682508,0.634646048238739,-0.131736879959979,0.25195938661832096,0.5808208626527208,0.38709359315112,0.5381809546527622,-0.1795380084205335,0.5026953861040068,0.5433795470982352,-0.19191940767060633,-0.19467348832511253,0.47182568139512604,-0.21914068116452456,0.10361354503578146,0.10071833368090743,-0.24325701271184852,-0.24227800438899183,-0.22847513706626874,0.0928976899878363,0.5517366031276575,0.5376693000897229,0.3995881466546637,0.0900343743867513,0.621555777268231,0.08843449092851827,0.08037719813906428,0.47366654158326327,0.17756998557045262,0.4123205960394546,0.6046923543241055,0.45719192342108395,0.08843449092851827,0.4431706275733873,0.4266430422383891,0.5983898480259134
-0.12937826214076814,-0.176103047803445,0.7129884644876349,-0.014036899178896197,-0.19000962660426265,0.26337316370212677,-0.022208616244880023,1.0,0.33656066837773074,0.018032798078388257,0.40733806357313734,0.43913867844101756,0.1493989361902333,0.12868370454459135,-0.052754290727501596,0.16124648654492935,-0.079736104115568,0.1300945283729867,0.021213813004871733,0.19941187593520843,0.09830223976030551,-0.01576018583261924,-0.13239476370183226,0.04719833294630659,0.03733030673066267,0.017887872390404805,0.32957769564062883,-0.052157328501814246,0.09057315838659584,-0.005967108006163941,-0.041599701715405,0.07278797805296623,0.24251008347096076,-0.10108151992220064,0.02081580772117763,-0.007766929893949246,0.23086072458058682,0.0012683431383868197,-0.05093796296639196,0.015304417935801303,-0.010312030135861452,0.04251772715555087,0.10982156683435747,-0.08036812299004581,-0.014620942961885012,-0.03959937370362403,-0.05258263595878341,-0.002346072172953076,-0.09174213489292042,0.10219692174339676,-0.03122847085609374,0.0037055986090076772,0.02925971100481575,0.06621928159783945,0.09902571577323219,0.09914963121495929,0.18024656413527695,-0.04613224516955735,0.11289479666104142,0.07048462305656374,0.08667134104430832,0.15802769342254583,0.2023549893682845,0.05835690933054033,0.10149586414856646,0.10785263366404027,0.1602676957531913,0.03529953614376429,-0.0480339005204612,-0.04689605082041102,0.1695989106038235,0.05079589230653451,-0.03486962997362134,0.020778935459491082,0.016206823987455418,0.13455502030117036,0.1676951649117805,-0.2084860094867093,-0.04889971949280941,0.11154898747083229,0.020778935459491082,7.786407105748592e-05,-0.028053204358827098,0.003375719283043719
-0.1552968544615923,-0.27606564940059614,0.33408786858801187,0.1620607134467785,-0.25595892954484256,0.27369399753574114,0.5384304013231399,0.33656066837773074,1.0,0.5899841332220853,0.7335400496404493,0.6960475644190313,0.4036591734406358,0.27692535509878596,0.25906642363153753,0.21892540865663798,-0.1250490272344403,0.07958260484897173,0.15980050631350942,0.2575975306100558,0.19030993903863797,0.17290235603344228,-0.3264649862122154,0.431251292584179,0.44404226159438415,0.24673279102528542,0.202781062500184,0.5581769953338943,0.6067767943193052,0.44010998020935227,0.25323758902686055,0.5948724897168621,0.10821550618492959,-0.20279768107093674,0.5957288579593202,0.5991125242268844,0.08898745523076004,0.6028689864953152,0.21445924559408142,0.5449216073898363,0.19731338563849518,0.2637192403623504,0.7126912327286796,-0.15816496319249332,0.6723560771086515,0.2399604151518321,0.012118106354589174,0.2405000347581774,-0.08938559774719805,0.5561103361579323,0.04740193053843052,0.18950085782792922,0.7259651419884376,0.3411362825437608,0.6107605803443571,0.02770183011007669,0.5501795460412476,0.609183307605936,0.007540799032258824,-0.003585213091914128,0.56032880339405,-0.048022103913988944,0.08446272175271258,0.3346975333512648,-0.030358203741137627,-0.024420055226520868,-0.014587986124866874,0.3116516763501925,0.6150923577339992,0.6060844112512124,0.5424469331210594,0.3235625896301875,0.6735369648509223,0.22708164948976958,0.2143139649619673,0.4882887026089293,0.28783481378896214,0.4249875557422422,0.6585841316966619,0.4284126136027642,0.22708164948976958,0.5471457923947186,0.4932892122295531,0.6628344767404455
-0.18202519585643992,-0.26116295081802504,-0.04400487275116775,0.2774466183432888,-0.15302464461021248,0.17094325751391157,0.6719664424720694,0.018032798078388257,0.5899841332220853,1.0,0.7629664719728169,0.6861460298952211,0.26770024835701306,0.31143238988071054,0.22581483946848638,0.03677289460627237,-0.002489776624845227,0.027150102264026633,0.07992164212349681,0.09042718990574376,0.20533929827379974,0.216250442826348,-0.13487590260763316,0.5167493311055354,0.4565728807604033,0.18052084924926146,0.03216866917157763,0.6094088027125375,0.5581870914308374,0.4513463441797566,0.30226063804430114,0.5544561987493921,0.07731202789089076,-0.11736768863706708,0.5598657042619225,0.5744700245062172,0.09892828466266604,0.570134282715404,0.0382643600489898,0.5291309164383684,0.2537247026728862,0.32601286505663823,0.7082104459320326,-0.10234538753447314,0.658534035823128,0.2737558028856747,0.04296575754995135,0.3227139076777723,-0.04190015260582828,0.9096400346680468,-0.09254643002419316,0.3506741689378386,0.6157601443571773,0.32567203880072576,0.6360343287484376,-0.06727204137564989,0.523364535192089,0.6011314628208946,-0.09661520961827799,-0.10843985701271834,0.5289488320270741,-0.16853070313772453,-0.02254028589927841,0.2264486751363876,-0.20000681558674627,-0.18099780954494024,-0.166179711856834,0.2110962773039057,0.6139789124416271,0.6300695882508963,0.4785229239359969,0.21902521938553401,0.716108066023261,0.09563697234398644,0.08855297991346255,0.5421676215800887,0.1931115471379472,0.4861684245316688,0.644104549071883,0.41251386764716774,0.09563697234398644,0.37627377533085155,0.5120567760327743,0.6991186928108033
