id5000013_C,id5000328_T,id5000588_A,id5000858_A,id5001068_C,id5001281_C,id5001470_C,id5001534_C,id5001700_A,id5002468_G,id5002528_T,id5002650_C,id5002699_C,id5003034_C,id5003417_T,id5003638_T,id5004295_A,id5006236_A,id5006470_C,id5006916_C,id5007714_T,id5007879_T,id5008122_G,id5008590_C,id5008723_T,id5009045_C,TBGI256776_A,TBGI256858_A,TBGI257501_G,TBGI257574_T,id5011704_T,TBGI258256_A,TBGI258363_C,TBGI258545_T,TBGI258630_G,TBGI258768_T,id5012489_A,id5013100_G,TBGI262612_G,TBGI262885_T,TBGI262990_C,TBGI263012_G,TBGI263069_G,id5013307_A,TBGI263142_C,TBGI263247_G,TBGI263273_G,TBGI263313_C,TBGI263334_C,TBGI263437_A,TBGI263461_T,TBGI263483_A,TBGI263615_T,TBGI263672_G,TBGI263801_G,TBGI263840_C,TBGI263906_C,TBGI263941_T,TBGI263986_G,TBGI264012_C,TBGI264054_G,TBGI264076_A,TBGI264097_C,TBGI264115_G,TBGI264144_G,TBGI264222_G,TBGI264247_G,TBGI264269_G,TBGI264293_G,id5013743_A,TBGI264324_C,id5013749_T,TBGI264343_C,TBGI264363_G,TBGI264404_T,TBGI264429_T,TBGI264484_T,TBGI264603_A,TBGI264902_T,TBGI264950_A,TBGI265007_A,TBGI265065_A,TBGI265177_T,TBGI265306_C,TBGI265349_A,TBGI265494_C,id5014265_C,id5014338_A,id5014427_A,id5014482_T,id5014934_G,id5014986_T
1.0,0.29166306200973446,0.7108666398974869,0.024018056091274283,0.6303020227986315,-0.19068783997608357,-0.2206041087644745,-0.2623954161192013,0.34562486042851726,0.353220044915726,-0.1652730187175196,0.2999754631424669,0.2963170171401463,0.2717232235970753,0.010185581677485211,-0.14169906390571094,0.12353136301308444,0.0385385326995259,0.1928690850741664,0.21588974440226866,-0.23415510605201356,0.48192399135372094,0.005162000217968466,-0.07695374446701407,0.4588849316801965,-0.14812493266810114,0.250572991475764,0.39883055224841896,0.40038870619017947,0.3960168350538858,0.16339529256687998,0.5068926964235464,-0.4924747727807292,0.3755670577387146,0.36481469760687774,0.49609036111986016,0.4775322162098887,0.015695615700633336,0.42593667872881064,0.5035121337653478,0.0037450757875306983,0.42203961122355366,-0.17675445432922615,0.2372927532063941,0.36678246929483144,0.44358743479577456,0.028458736920447536,,0.4465898102825279,0.38553011701742246,0.4025792670907828,0.3348843981159354,0.4150283974719377,0.43896604219157187,0.405473168203998,0.13515129818145116,0.3983741097495735,0.30813237868067966,-0.02920737797881217,-0.2146845808009591,0.3335030127688645,0.39551514899025547,0.08466665333133835,0.35047507822665014,0.49007765163159644,0.43036976777377933,0.03390759453856559,0.43490539196523226,0.39777827585740677,0.05676994625320546,-0.014258378719019754,0.38351602871785073,-0.014737821216053772,0.3403628623489911,0.4190357615852025,0.41184520742433256,0.42203961122355366,0.03050454187737346,0.3933061188029664,-0.04578793183587032,0.338323804974204,0.363495041246574,0.06980053551346582,-0.13011142114479582,0.23211794911888786,-0.12560466348997917,0.5234914116172958,0.23373820895679098,0.437990571719238,,0.26431422533337084,-0.2579902263620106
0.29166306200973446,1.0,0.16266318446793818,0.30968498711740344,0.05304819618029518,-0.10274057511226596,-0.1314434709695826,-0.13660161219257838,-0.03649823752966727,0.0756845793959232,-0.00936463965139249,-0.03740695632091805,-0.014044814531454862,0.16929712290571267,-0.09034631548162385,-0.11991446130561753,-0.01113237221421098,0.054764730330501596,0.08520867694589912,-0.09752096958117547,-0.05769268636712956,0.005400246695635482,-0.013663508050364459,-0.09348432859452907,0.1641796131205919,-0.12756569289382033,0.06064070009453824,0.19932494541081955,0.18138349446500973,0.1791037502995131,0.07874913267657563,0.33277070502491746,-0.36603214233678155,0.24838028952365257,0.25398906319927256,0.29892032158056875,0.3093151882160598,0.06264158550830592,0.3556362822326975,0.3283866833626018,0.08882208943645076,0.45032614559919854,-0.13343527518547457,0.29891332245776636,0.288894566918767,0.2926175123123942,0.10336331271153243,,0.3622552154186446,0.40983076059863655,0.37497021913634687,0.24676469229003375,0.38879043523957274,0.2869841720192695,0.38173172532590266,0.17363225059680903,0.26167450705187206,0.18168932651973088,-0.07933752917289262,-0.11833123162263141,0.11331224244723523,0.3513071817610311,0.2012954658694569,0.2887829777785149,0.3548027935932147,0.3637894765594766,-0.09236844110439103,0.3800143615581657,0.31870460574606524,0.06717460196628378,0.0539610874953674,0.2537025205849819,0.041136149037772345,0.3110364306368021,0.38699663573331317,0.3817317253259024,0.45032614559919854,0.1324188434289779,0.37215281224890284,0.046105872335440015,0.3280958061354406,0.32973354189171045,0.025445226341289533,-0.09389435970583526,0.15072337233352137,-0.06743701748963725,0.3881554131788098,0.20550120933264113,0.42996133733734787,,0.10313634217340474,-0.15390438151379074
0.7108666398974869,0.16266318446793818,1.0,0.35867741481778537,0.6583025545296941,-0.21123165195825913,-0.20427752527935605,-0.29687696841672434,0.39967075865581564,0.5499890753678659,-0.07706799065850814,0.39124588479981925,0.2643465156683593,0.4850939912169997,0.049711130677158266,-0.1499771693679626,0.28621287040407706,0.17587809118370024,0.30961250791345263,0.21512128915575532,-0.1558413774990625,0.6153630525905969,0.11405176672987427,-0.08284975338092536,0.7355567144118454,-0.2012522055394528,0.3798328128041334,0.4028658688241043,0.40215838614524396,0.3974926711498302,0.3560194981748597,0.6291473462822728,-0.5651003542833827,0.46586254443039704,0.4436208516771426,0.5805736459980068,0.5794805479809847,-0.04288231504906106,0.2797685772691341,0.36126512023937035,-0.09757902306687068,0.27608617591793483,-0.21512321579546545,0.32610563761169936,0.22929668060272682,0.27291297858929103,-0.07194460759900281,,0.2968158232469083,0.24036080666283458,0.25572945801927205,0.21387450053471097,0.27142855938295346,0.2833009471745258,0.2634385309497065,0.04512918343904664,0.27111838762772134,0.16785731507965637,0.05499775168415612,-0.26282817074301995,0.5864898103077852,0.23083614539194006,0.006413732944625079,0.2048118484829964,0.2983811133464169,0.2596229428550878,-0.030472893784055082,0.2614857555531086,0.23539084059705065,-0.04551381559640268,-0.09668505005479497,0.2439384740177737,-0.12940118045538535,0.18801520799498966,0.2694035161280563,0.26343853094970615,0.27608617591793483,-0.07069586595613206,0.25380798826094036,-0.0763042586317285,0.1748640853628222,0.20377180045503024,0.20867545650547653,-0.0969768440561183,0.08225516049730813,-0.13692212140319449,0.571578340446712,0.24593483776439418,0.5136056771074349,,0.28143946507450496,-0.28386783414543376
0.024018056091274283,0.30968498711740344,0.35867741481778537,1.0,-0.04888164432532121,-0.10596048124831753,-0.04956145783708464,-0.07164286592845326,0.17699344789303423,0.2316514547372135,0.05469871993957382,0.08185748556468023,-0.018925490931014706,0.47506930485574483,-0.1250486570488685,-0.14554380972332728,0.13528984917151674,0.28691705633420317,0.07162265104059212,-0.09093552160462155,-0.028508017020323802,0.01824005456022946,0.11415522525654163,-0.0062501627462252215,0.33833031936669916,-0.03447408229029295,0.08348044914416336,0.05199200227493215,0.03442126632702583,0.05115533048248816,0.29307040453027666,0.2794630620874041,-0.2619758216596939,0.24016060225983601,0.23504003702041193,0.2819544937745955,0.2792177597874675,-0.07679050993795888,0.03095223995156827,-0.06064099223047624,-0.09259037466144913,-0.05254768568416559,-0.04329538737964975,0.2658001350586022,0.01621523958999726,0.02466943499760935,-0.042243166242569755,,0.01163168543589455,-0.05053955834619637,-0.055869412964990955,0.01852732024508526,-0.051234509288506445,-0.03970806620950776,-0.010974731999966047,-0.08505426692972555,-0.07440016985625685,0.00564022868637961,0.11779494183641226,-0.11050055522236416,0.37268311882159866,0.018575728774581815,0.19437139028832137,0.08840684215877363,0.00793188842339547,0.0536353731316133,-0.06084443469958612,-0.011682959449403351,0.11245832436267504,-0.11836002255340637,-0.10207404218281615,0.032096053774009495,-0.0765170244360895,0.056868074942806116,-0.0518226253384418,-0.053571573152376595,-0.05254768568416559,-0.06977002420196989,-0.0554496279771389,0.13131115806452942,0.07176225859390953,0.06379190652049259,0.2267007425571587,0.04957915767682355,-0.10731720428745295,-0.09087187730791645,0.31074071380630974,0.09507753880100356,0.19123585779357258,,0.08393248116979819,-0.1392123802215562
0.6303020227986315,0.05304819618029518,0.6583025545296941,-0.04888164432532121,1.0,-0.13851929301321578,-0.21390663083038902,-0.19110468327128316,0.38580924833226327,0.3297082901059804,-0.18135628581017416,-0.05043367858986412,-0.018935827225738423,-0.06457598050826441,0.1940649964472377,0.05785651531501632,0.14192023103811344,-0.03945892600864598,0.29333987772693126,0.2676075170621541,-0.1438877773498159,0.45453990800478167,-0.12027536191432665,0.01606572995394675,0.3817852399647706,-0.10261235455283321,0.2332039161418386,0.3074912699964513,0.3106730851140933,0.30783712920644635,0.1549435469763875,0.3382172102423117,-0.3426506580131751,0.23254656979892346,0.22120770955413832,0.3244736511149063,0.31098542995979306,0.1548947697323299,0.40986268593483227,0.37778782484503753,0.048371312455715784,0.4581789166143001,-0.17990321702520018,0.1377254676572957,0.3967023583174583,0.3343988298742041,0.014937689697380638,,0.41759524764757167,0.4046902120346412,0.43310579688103007,0.2790962594188269,0.44993292963862,0.35419077288697576,0.4413423316295765,0.19045666723279492,0.4713260222532171,0.35118777987045,-0.007504289892335087,-0.1264148660420634,0.09186252211409657,0.4045679849757773,0.05304819618029515,0.3691606612365344,0.5028151310916252,0.419468417138715,0.0923109497689226,0.43925104830294276,0.4084101606454674,0.15092188002491214,0.03962903560905246,0.4256726706562382,0.02096050644575212,0.3559382601731427,0.4477505857690932,0.441342331629576,0.4581789166143001,0.08743632401508299,0.429851577764816,-0.006139563561462708,0.3388768640062277,0.3779481525828155,-0.06049988409578027,-0.05624166154065579,0.3078164575825528,-0.09092150764561169,0.2754036876066921,0.07102705532383442,0.2796964415885732,,0.24371070162301223,-0.2075005526845777
-0.19068783997608357,-0.10274057511226596,-0.21123165195825913,-0.10596048124831753,-0.13851929301321578,1.0,0.0663575427948863,0.151280805515692,0.2628991960983062,-0.3002826751838583,0.2906959668886173,-0.098153294601805,-0.05363047131240203,-0.15910044958347874,0.030400018570032068,0.26546966236159986,0.31041661039978624,-0.247471606631547,-0.05223926070940587,-0.029238479321149327,0.37618632133268715,-0.221804478259667,-0.2708736726238585,-0.3098227011076112,-0.23455835468518615,0.34222950267258767,-0.33243099370824836,-0.3620355854014611,-0.3562001239307243,-0.3744065023304256,0.11518557423565681,-0.27357653537807985,0.26689881228668405,0.10188414201032427,0.08435382658640679,-0.10753507574075231,-0.25593821597010963,-0.30722297853828673,-0.1288319720070576,-0.1718425696869248,-0.4240618258002354,-0.14890800771775128,-0.35920681250092606,-0.22044493898438314,-0.13821358331656936,-0.17306206880436395,-0.408110228061039,,-0.1481108657881397,-0.14321743852812316,-0.14659037110563786,-0.21692570264534325,-0.145186769031144,-0.17516434960019492,-0.15180946838216308,0.2727817432443995,-0.210832902018669,-0.20402478148716743,0.01517713651835205,0.45400939391121337,-0.2282816675934621,-0.16361663724349765,-0.07059905639545036,-0.1367376187540845,-0.1448714373494739,-0.15797564691359092,-0.12572047020694427,-0.15344743417685192,-0.17081921048614612,-0.36451544212463116,-0.09549716925378664,-0.24002720092702978,-0.12162743442632014,-0.20423096177838715,-0.14685335411786074,-0.13993639179079836,-0.14890800771775128,-0.30939267369290735,-0.14936977250886943,-0.1491166180073085,-0.20262095277214293,-0.1886571050453545,0.035495116283301015,0.10576572429326836,0.0016522093062381173,0.48631162419478763,-0.2437596327034906,0.06497097903546106,-0.2229126719562667,,-0.0618009317595093,0.09640181879406565
-0.2206041087644745,-0.1314434709695826,-0.20427752527935605,-0.04956145783708464,-0.21390663083038902,0.0663575427948863,1.0,0.8785408887221801,0.05721263424342778,0.14149584846245306,0.1296287086153719,0.027830751127359634,-0.08862922224547153,-0.09848431081342818,-0.23736341473089018,-0.10593030081612835,0.2215476843181314,-0.10914655901134199,-0.20776353601733952,-0.20126198561111325,-0.16706594806652,-0.11964191676632685,-0.05862707249130246,-0.14647205514085304,-0.1461213803378804,0.16166833634847322,-0.4102025137288758,-0.48229638516176543,-0.48301238926319795,-0.4844476115079131,0.008790690436583723,-0.22285750757696304,0.2237604327944605,-0.10792054548638612,-0.10619250041541461,-0.1771095203743808,-0.1658284767373487,0.32618238832545815,-0.1568134098315436,-0.19614868160695675,0.20209614090754377,-0.21182532540535332,0.30287116991031765,0.12114562351492963,-0.21826098496770857,-0.13682995515905272,0.20687201535783337,,-0.19374972907803553,-0.22164662318627373,-0.19166687586710507,-0.022175102921606016,-0.22559086999882347,-0.14092554633527854,-0.2083853811626851,0.13228031629130269,-0.22595326574206367,-0.08970876361426572,0.0010306470006595278,-0.02003025783282646,-0.057319692557870526,-0.1954656912252983,0.06986597230835456,-0.14598743027025285,-0.22126943743986416,-0.18748073026140674,-0.35228524363179714,-0.21828277186233172,-0.13954156573358742,0.006056507295191687,0.10999014972565074,-0.16261276941396366,0.1177774307681931,-0.13232136753048254,-0.2212417531848997,-0.2083853811626852,-0.21182532540535332,0.15667911152875624,-0.23883980596309926,0.18629841577859824,-0.19835055073736296,-0.15538906027128235,0.18542039608345193,0.3004083644510157,-0.2563278234667965,-0.031169613744957733,-0.12034738870450515,0.10491641362107028,-0.13503833953269379,,-0.2726658706639685,0.23203927471454683
-0.2623954161192013,-0.13660161219257838,-0.29687696841672434,-0.07164286592845326,-0.19110468327128316,0.151280805515692,0.8785408887221801,1.0,0.040316504089199984,-0.0008218277645827534,0.09386313253569363,-0.17468048483342385,-0.09210723481965424,-0.23825473520164298,-0.19354800473917216,-0.06389030446021782,0.11381241357928021,-0.2141557627908209,-0.24901708703412348,-0.1750666344293168,-0.18553162287768604,-0.19253158370830584,-0.05925169520156372,-0.08738268183604692,-0.3128925408846995,0.25306812128825207,-0.4739197077030245,-0.5454263066569406,-0.5444460712887369,-0.5567482820489735,-0.08877380695876814,-0.3757153866241516,0.34610584848945475,-0.1781205963767887,-0.187014326084523,-0.29638010544031196,-0.31284623644153386,0.32061767771636557,-0.16646134874332327,-0.2429675793316667,0.2168508579376117,-0.1916553831627656,0.3182509086873907,0.015441011125309717,-0.17983501115164094,-0.14521686491567712,0.22354432718111591,,-0.19424487583294112,-0.19909827836316085,-0.17010077125085,-0.0687795629198387,-0.20463093985339342,-0.17035202729669743,-0.18712217177039758,0.17251662630851108,-0.19055126931763103,-0.09322913985090515,0.08981563391075392,0.05093266447746763,-0.22718874093584926,-0.18926812152800662,0.072607672213189,-0.1361276187479245,-0.21241899097237907,-0.16632731504652692,-0.3111438159089177,-0.197497953557013,-0.13515831415540008,0.035511074294900934,0.16584194085510995,-0.15196362781556827,0.1691515680031805,-0.13114855900887498,-0.20020596420751216,-0.18712217177039725,-0.1916553831627656,0.18488355943530976,-0.21934342917051772,0.1767330225723685,-0.18894251922520475,-0.15145721420825825,0.1286438441095994,0.38625823027281364,-0.3072956877885007,0.0025389485677109053,-0.2876422858214757,0.019352013878204812,-0.30555874820107626,,-0.2972000465798725,0.244769559659636
0.34562486042851726,-0.03649823752966727,0.39967075865581564,0.17699344789303423,0.38580924833226327,0.2628991960983062,0.05721263424342778,0.040316504089199984,1.0,0.17916530606232103,-0.20120665120032347,0.12260722478540807,0.22412696460352807,0.19053198169995042,0.19662471509656063,0.18537739416114532,0.4086904069649349,-0.1072784659805915,0.008965443561368755,0.21484806756673896,0.1281789010571872,0.22559474950423472,-0.2196806287831835,-0.23363380998680738,0.31080121551191364,0.2413197968297634,0.025069171016785637,0.04188618269162113,0.03236924232428966,0.02552262116233017,0.5134528027131314,0.2431516512486379,-0.2272104934020326,0.5654261935325601,0.5361649965447943,0.414513128929505,0.20920500973180917,-0.14871117158703567,0.11522750481452115,0.2204395952242284,-0.24502243851359248,0.1032511720007222,-0.2856719950484421,-0.02254794296239554,0.12821695914855658,0.20204488066302664,-0.2154394398796763,,0.1673462406087465,0.08282190513864991,0.1015576771928281,0.14658587299848558,0.11471304667628748,0.1936253374907878,0.10803640670460907,0.3226743917716543,0.13143695770763958,0.10145585410590328,-0.05620122142719154,0.06527902408602365,0.21704830469918904,0.08201366981184102,-0.06390183226505677,0.09507267531394689,0.13957877849543257,0.09065341191081472,-0.10446803889704565,0.10639876029564885,0.09801818954225877,-0.15877706449363588,0.09208352581198319,0.05935860826934029,0.07441308746198642,0.048068055702889856,0.11302448473460046,0.10803640670460908,0.1032511720007222,-0.19923014028002609,0.10079460512845213,-0.07296022721234713,0.03354560054374755,0.05764058955752393,0.2587180098927531,0.1404863686063329,0.11499143368977054,-1.8648674051690994e-05,0.1807637239066548,0.27298574757281724,0.09958816849927925,,0.28538286059175577,-0.23840730062427726
0.353220044915726,0.0756845793959232,0.5499890753678659,0.2316514547372135,0.3297082901059804,-0.3002826751838583,0.14149584846245306,-0.0008218277645827534,0.17916530606232103,1.0,-0.2090230068613201,0.3146895034494919,0.15431900730217007,0.35530869605609033,-0.1443563434746891,-0.21843319764757824,0.21304168279158534,0.05106075284109236,0.1341427908317972,0.040896852366746506,-0.3370870104220561,0.40488621804553027,0.013217717728178384,-0.22433674767828465,0.537110232628954,-0.17808691811539348,0.1626453143408431,0.15989656617424133,0.1386717201036728,0.15177455105530402,0.1846654051491791,0.45290577759628264,-0.4262285810547098,0.24394703002904272,0.2512861425897298,0.373258557760291,0.39915013435314334,0.19155524343746613,0.16178474855445796,0.2533474925254866,0.11256640939698542,0.1730137060231303,0.0427515429066131,0.27569209744668843,0.14559940217991865,0.18231011130231353,0.11829552690746016,,0.2136193814082644,0.1534082266344409,0.18664463194033246,0.24056152241274698,0.17094415765058016,0.17045410971429079,0.1768300597033869,-0.03152749695876323,0.16074133463392243,0.15793987373398716,0.03495405245063677,-0.39205770857650335,0.43543574266731566,0.13940048007376696,-0.012293941830809849,0.14469890700234614,0.17000361604746417,0.17686098494020672,-0.16949062074618537,0.1620880290352346,0.14414605356038399,0.13841181165263053,0.10445092118534531,0.13710994111901642,0.09086505927041418,0.1344429622196111,0.17242398075678936,0.16464283548426295,0.1730137060231303,0.15804517744412958,0.18922576069505348,-0.031543883565032564,0.11781690870328244,0.1856552595848802,0.13051939530648482,-0.09388525013089896,0.029843018137036412,-0.2436116756310307,0.44527187007138475,0.1866862194899352,0.42961735583148214,,0.11711923373353723,-0.15145576478951042
