id12000266_T,TBGI456714_T,TBGI456758_T,TBGI456801_A,id12000592_C,TBGI456962_G,TBGI457013_T,TBGI457167_T,TBGI457812_G,TBGI458055_A,TBGI458124_G,id12001224_C,id12001321_C,id12001513_T,id12001748_T,id12001996_C,id12002700_T,id12002778_G,id12002920_C,id12003066_A,id12003862_A,id12004160_C,id12004178_T,id12004271_T,id12004885_C,id12005278_A,id12005302_C,id12005677_C,id12005822_A,id12005835_T,id12005892_G,id12005991_G,id12006515_G,id12006560_G,id12006801_C,id12007081_C,id12007161_C,id12007407_T,id12007629_C,id12007720_T,id12007988_T,id12008136_G,id12008285_C,id12008328_T,id12008665_T,id12008894_A,id12009153_A,id12009407_C,id12009654_A,id12009820_T,id12010152_T
1.0,0.33402156872149713,0.3582160766039228,0.16370206257765593,-0.0559566557575111,0.29548417996287624,0.28403839912213324,0.2746729109407682,-0.11719872591195218,0.3706119067691817,0.2666975111699535,0.3453750272846644,0.06976222156418455,0.20744074387165032,0.2529623872539129,0.048098702174671444,0.10031150177737444,0.2131028584859928,0.042700996085928415,0.2299359128896568,0.131025073024917,0.13870039438104304,0.06436401450374038,0.2653351391800876,-0.19943717469242253,0.2634696827079984,0.0838696500485279,-0.03109586317999368,0.05626765645911775,0.19768714958069164,0.02835066152221989,0.022994057140360825,0.2714530276157251,0.24872094523176058,-0.1818473498532512,0.041752617896504786,-0.24960272773399464,-0.33535284920281644,-0.002432310444323826,-0.28840382578002666,0.06082280313133108,0.29454228830100854,-0.03915564529885788,-0.1590188078234585,0.19275830933119015,0.31217861801773583,0.07234911624650617,0.01950221176085684,0.20528599117536642,0.23802096806409975,0.09355753707774377
0.33402156872149713,1.0,0.8500728337150453,0.47155889644656385,0.03287011801580263,0.6415423693012954,0.5985182955696658,-0.09324756119395804,-0.042689674060362115,-0.32908546351732304,-0.3132748410915958,-0.0961115280678015,0.12465682297741121,-0.07418281591413782,-0.05379134879706053,-0.20341564985280952,-0.17640309058859163,-0.13047786340465778,0.03764890293577615,-0.14873395065157544,0.009338579219615938,-0.11450928351955486,0.021098370511034404,-0.04860803148074529,0.25201767776889133,-0.2190988520498256,-0.1265579691975977,-0.04716862186673918,-0.08953609684437341,0.04613457781045771,0.05779885720537564,-0.2503663796017798,-0.19886250664353086,-0.21923698057461471,-0.2622607404011361,0.11872342809885937,0.0425432255632144,-0.03770298301097652,0.14611857076314902,-0.27439235942389156,0.22688893144452515,-0.19790436683314339,0.06305133424821388,0.04056816323923345,-0.17339859011595865,-0.1110270805113375,0.004538743116236929,-0.020322202481284645,-0.06071316725355743,-0.1598917170677199,0.26375568715004455
0.3582160766039228,0.8500728337150453,1.0,0.5179795937318166,0.006262188370328031,0.7677536810841082,0.7250898612309021,-0.03357627742291511,-0.06881921629771816,-0.2336249965517784,-0.24858891437919742,-0.08309679124192976,0.20054272766517423,-0.07009296988672922,0.007107343279733227,-0.11438427192443189,-0.14804892607126705,-0.12038458113684491,0.09594799747985797,-0.10682596989776491,0.018398998394443904,-0.08661581807471987,-0.08678092420735051,0.02919814472045633,0.17530386272110862,-0.13386668976076024,-0.06668948303744507,-0.06224501774839495,-0.05773153887516049,0.03751543835305554,0.14561649659321085,-0.18823335030632768,-0.11867793049227593,-0.12837646476099843,-0.23134228841215496,0.08947656260250404,0.036191982966125476,-0.005621831560160711,0.2077625619301961,-0.22027427563079147,0.12888716267192535,-0.1392160928038412,0.08384508915021467,0.026329748283635244,-0.058469044378834364,-0.02252507393215778,0.007278630724182418,0.046073098558351754,-0.017425953995231863,-0.1649481304480942,0.2267226279464738
0.16370206257765593,0.47155889644656385,0.5179795937318166,1.0,0.23160063918938806,0.4857107283059417,0.478760034590239,-0.2270543639763467,0.11768213135167215,-0.1278355463460286,-0.059118293300290684,0.12538717458611554,-0.024899398930179152,-0.050568408417739234,0.02642800879395878,0.08352683229647041,-0.07326807794192078,0.07095042249418894,0.15955685441229708,-0.04103343333678824,0.06506929961720843,0.04908412280879966,-0.1082070926291892,-0.03567511937123342,0.043423201364850034,-0.06277176726950234,-0.042794962792644234,0.018514347821330136,0.03263236670426807,0.07761223579379982,0.12316800795285321,-0.01959075417616038,0.05824490171425592,0.04039218850666151,-0.04692341063007822,0.005755850650776058,0.10354724443456177,0.011869275168926127,0.0387080280396895,0.010709735441545144,0.09120362775445867,-0.07282595714647183,0.005969587423985745,0.03761240232441511,-0.07292543654008637,0.17514047014259493,0.08205516004235518,0.10129901485092904,0.1478269381324515,-0.014895257265389426,-0.0575040064751759
-0.0559566557575111,0.03287011801580263,0.006262188370328031,0.23160063918938806,1.0,0.060988147150807075,0.050367808917189096,-0.07109338352930313,0.5573592479620902,-0.04002680840788852,0.14845101534570077,0.03646045536366414,0.012126493986165414,-0.015833561580359208,0.1898646275802457,0.028111587166405248,0.016732994489964553,0.03647842482727273,0.37899434031688833,0.0700102236376661,0.012268139448963182,0.17966785919586004,0.0783574755471269,0.09835152238905012,-0.0060157004461189765,0.03975957688049068,-0.0006123525823987435,-0.0008290281545459597,-0.023828379834117383,0.06862184204107134,-0.025603929613033594,-0.027133210516093985,0.03607501905050741,-0.05078939921234974,0.019376587111169807,0.05455454986770322,-0.0005011360026684387,0.03508092959501545,0.019404624221089108,0.03429760833039125,0.09200571280580745,-0.022802661052760336,0.11401801669687073,-0.045158659117201655,-0.08732230636946557,-0.038800421395980556,0.4382672602269994,0.3753301657638555,0.11886775437687613,-0.06274397666601945,0.05229182741759727
0.29548417996287624,0.6415423693012954,0.7677536810841082,0.4857107283059417,0.060988147150807075,1.0,0.895022629802611,0.05663399808104918,-0.008037652382206351,-0.17156804322907146,-0.09838585774045176,-0.05971469735367548,0.21638737467845812,-0.08863856130404378,-0.030550184405349113,0.018299645580189795,-0.05641530409621485,-0.11443125482715172,0.15742090478092394,-0.09718905056900444,-0.13114206078055438,-0.01639285059282835,-0.02683662655951684,-0.042400302311799414,0.18690333516786564,-0.040894046380736904,0.015659236830685815,0.038428862948160954,-5.139160332144723e-05,0.029894491138419778,0.05732246505556555,-0.07090481884215218,-0.004211313011058911,0.018951413352268586,-0.11851777964872762,0.005016592067079199,0.10039423580598884,0.012329923756405788,0.2422128482143877,-0.08562889077953109,0.12728348995593172,-0.10807277778580497,0.05766522383540615,0.09538131992514833,0.04167283581607861,0.020662266419351268,-0.0012752680199979063,0.09793843055403262,0.036241533810647604,-0.08476029780396005,0.08611153120753062
0.28403839912213324,0.5985182955696658,0.7250898612309021,0.478760034590239,0.050367808917189096,0.895022629802611,1.0,0.012254348909481981,-0.04877894842249249,-0.18712116809854237,-0.13870750402217277,-0.05016212244119095,0.2102563964106547,-0.05164077527702689,-0.05246245962563663,0.030819388156950345,-0.07848724129413796,-0.1252519277336049,0.1813872524583619,-0.09087971591895472,-0.13721184942818027,-0.06098780446258992,-0.06462833104789782,-0.11396696136838752,0.10774852641925826,-0.04775242401509304,0.0198255562562556,0.0003249013658764439,-0.005213846866271637,0.03238371453293774,0.011877986385501117,-0.04919348717546306,-0.003303130090519514,0.01599830558419562,-0.08651070018051356,-0.0048074597018280246,0.11263446071223804,0.0035558403165102718,0.19837101189651726,-0.08128466338219957,0.07782243716725072,-0.12795744189479616,0.08841802915723687,0.0570471237932026,0.029796535369774946,0.031649450058124744,-0.02377185358954782,0.09858205128554069,0.014847515383023972,-0.10729467628419768,0.018024958236127993
0.2746729109407682,-0.09324756119395804,-0.03357627742291511,-0.2270543639763467,-0.07109338352930313,0.05663399808104918,0.012254348909481981,1.0,-0.10889190626282598,0.42721181573747435,0.2947483216911327,0.30925134558032874,0.06958478520363806,0.2091772928417512,0.16349714093035614,0.07045523262395126,0.15140845598784522,0.3490333982649865,-0.09874303593910803,0.16218172664464087,-0.15164555698437449,0.0797434385650995,0.1744408642865708,0.061556806074868804,0.047626308655187716,0.2879948441628282,0.09969136905621052,0.0038342526222519342,0.020355992529743138,0.042302812655274045,-0.07791996271750949,0.10355480395271006,0.19017543065246392,0.16631322253924993,-0.19740622338238442,-0.10500135575073756,-0.14279195398130415,-0.30535485282880337,0.12350261117896891,-0.2578140871376929,0.07904561412852004,0.31723536864180557,-0.08809180495373999,-0.10166790863875101,0.2325696875472164,0.2298910250174452,-0.06124866072036819,-0.0830253089107087,0.10989264833482384,0.30220421269750736,0.0860420959386384
-0.11719872591195218,-0.042689674060362115,-0.06881921629771816,0.11768213135167215,0.5573592479620902,-0.008037652382206351,-0.04877894842249249,-0.10889190626282598,1.0,-0.06130803251691316,0.10437842174505638,-0.04103801142760255,0.1414700844998044,-0.024251858862569184,0.11127305785751515,0.17407580838253714,-0.05757666752199104,-0.019613258696209217,0.21146956146152782,0.017249431870683757,-0.05643362464291209,0.10762044433948116,-0.00154068579961029,0.030053272022091314,0.052482614920403466,-0.035570329392652665,-0.052645365702770716,0.11233415975516797,-0.036497316268851394,0.0859351867532138,0.0750622284492176,0.07435031426450303,0.15234036409019894,0.1007992126108795,-0.0032466063341589587,-0.039032867807846254,0.09037509876231783,0.10362379842550526,-0.008090870097401634,0.12638176967591533,0.06540487975062184,-0.03492624920400252,0.10348945920048334,-0.03559500526091623,-0.1151527320267167,-0.059429607086681824,0.22999536793869063,0.1934892681974743,0.05183335223636221,-0.09610333460717907,-0.0013403716805760026
0.3706119067691817,-0.32908546351732304,-0.2336249965517784,-0.1278355463460286,-0.04002680840788852,-0.17156804322907146,-0.18712116809854237,0.42721181573747435,-0.06130803251691316,1.0,0.8092631375526841,0.5262939240727107,-0.09803560170539091,0.38728739882245405,0.38163297956785114,0.42206850842941857,0.5412761193023298,0.5239206427349273,0.026453009068702533,0.6151031446444473,0.17704090530525157,0.4923303290768633,0.14210457005197508,0.39929035822348197,-0.3496157025081931,0.7100242397084617,0.2866036053420953,0.09107395501692175,0.385078101135883,0.2255253558878388,0.12970119421579937,0.32962346155535693,0.4458829300698047,0.5457256618403942,0.09572610229423,-0.2810019636004179,-0.25183401467952116,-0.22595861297420022,-0.22321745902023343,-0.01704734792244194,-0.17137278143086368,0.5857207800904364,-0.17226862268196808,-0.31124078143750417,0.4641027353769649,0.6952262073777652,-0.03443763391222445,-0.05198084804989546,0.5059173362140769,0.5852075453304516,-0.2059980354123574
