id2000096_A,id2000235_T,id2000405_A,id2000618_A,id2000835_T,id2001363_A,id2001565_T,id2001831_C,id2002110_C,id2002229_C,id2002589_A,id2002914_T,id2003393_C,id2003551_A,id2003751_G,id2004711_C,id2004970_C,id2006621_T,TBGI096706_C,TBGI096731_C,TBGI096750_G,TBGI096767_T,TBGI096811_A,TBGI096830_G,id2006795_G,id2007461_T,id2007526_A,id2007597_G,id2007797_A,id2008158_T,id2008480_C,id2008820_T,id2010102_G,id2010357_C,id2010564_G,id2010624_G,id2011065_T,id2012123_G,id2012408_A,id2012453_C,id2012558_A,TBGI116455_C,TBGI116508_C,TBGI116571_C,TBGI116665_C,TBGI116726_G,TBGI116813_C,TBGI116893_A,TBGI116973_T,TBGI117043_C,TBGI117267_T,TBGI117360_G,TBGI117415_G,id2013975_A,TBGI117483_C,TBGI117701_C,TBGI117774_G,TBGI117863_T,TBGI117941_C,TBGI118112_A,TBGI118194_T,TBGI118273_G,TBGI118359_C,TBGI118464_C,TBGI118515_G,TBGI118590_T,TBGI118861_T,TBGI119054_G,TBGI119190_T,TBGI119254_G,TBGI119698_G,TBGI119750_C,TBGI120045_C,TBGI120162_T,TBGI120421_C,TBGI120561_C,id2015233_T,id2015767_A,id2015934_G,id2016084_A,id2016156_T,id2016188_G,id2016413_T,id2016481_G,id2016584_T
1.0,0.14571471436702552,0.15788753038697392,-0.009398816833961258,0.2461012445693796,0.3663393027657782,0.24598805955942118,0.2642055986977888,0.1395679961362247,0.04860048208431337,-0.07823625556204596,0.16745659540416588,0.20540341924045355,0.1406914744799404,0.3056024727013384,0.28710741899718983,0.15210828855215214,-0.08625452649334578,0.046043459844672736,-0.18985854315909295,-0.009752713464486697,0.02658664537391814,0.018259065911603346,-0.2882401384050803,0.15453978767403811,-0.015158487055247482,0.22312334462399824,0.19635158265081132,0.14819449527118567,0.029719012428615712,0.12957957765995964,0.17151877671694557,-0.09878915923824559,0.011837708476635778,0.04520580155966237,-0.28940060549733715,-0.029408264456309216,0.24042010428789762,0.1188904822454703,0.05415507434762122,0.10276314090711136,0.2797298471841557,-0.23363543394667613,0.3242193840265014,0.07453322259824605,0.31595008756438003,0.034724476850379445,-0.17412995937883163,0.06476296228662658,0.3193143756847298,0.2854385221076848,0.2794189716945344,0.28480869826269445,0.17858681614230473,0.32451604289639113,-0.2933997840421608,0.23551382254148379,0.25226042420516775,0.2991059097678453,0.22510537053743634,0.3013647672190546,0.035986235522654314,0.003486527232736105,0.13269932788109118,-0.05016514818102119,0.17667661663275333,-0.2306402603556326,-0.03108663932844826,0.28218803608798776,-0.03330988921646658,0.24206635616954078,0.2669982750459684,0.2931897823825222,-0.033275284525414894,0.26177662592084977,0.11858032846734637,0.02301533869699343,-0.07968856213222282,0.22637999275428813,-0.1264684639751453,0.2611564203190564,0.21463617133637633,-0.10040809868324689,0.25515523428714504,0.12573696418480618
0.14571471436702552,1.0,0.1850773953687614,-0.21848874256541717,0.047799540741504255,0.2457778454766659,-0.1375490388714905,-0.06073780502100577,-0.15956070485857335,0.026448389781276664,-0.18457005644897195,0.0636957387141442,-0.05630976575901382,0.09511330292523806,0.26175603079487564,0.32835872592694065,0.03986909716300024,0.0037457176110748023,-0.10065660925843188,0.035501749708772005,-0.05495482284491517,-0.06502136233112225,-0.09030206281053578,-0.06838613257690884,0.01322008483615787,0.08737901838100202,0.02087347664141428,0.04564433565823799,0.2052657974591727,-0.14476030515962418,0.11622798700744574,0.29884040041391247,-0.05490714915927312,0.17427483423651652,-0.10350847113288836,0.1648540603606587,-0.027933512948772127,0.15143212969163342,0.10058960727815329,0.012781989442995419,0.07244643725463862,0.20676625160990153,-0.07906313632686277,0.23652806904755014,-0.19918152025110247,0.22891153269304346,-0.1964042094383002,-0.13532471615057962,-0.1583597162661601,0.25065826109744954,0.07243988793100993,0.04632287305713108,0.23766254315173932,0.10039563078477594,0.2585206637828068,-0.2506622903077222,0.2212612074633961,0.22625997113451932,0.2384324323731019,0.18377304375167589,0.23001830032552378,0.22388277581747495,0.009236500743993162,0.15218343814513385,0.05111811092766699,-0.020179657698856508,-0.08676330517838396,0.2267911323774436,0.13613379540512593,-0.13580328420121027,0.20800484863125607,0.22017931899481918,0.2022571024450363,0.0017698036772982979,0.2325595172860318,-0.07822981083517179,-0.08991083190284813,0.06828370493735819,0.08521264984392582,-0.12089544771053819,0.22990149452486947,0.13417482223687907,0.3186793919136226,0.11427548861534399,-0.03253086725789258
0.15788753038697392,0.1850773953687614,1.0,-0.03910164258216325,0.24561173118455856,0.443965963277447,-0.11722343666346854,0.10015639418053086,0.0768126272776439,-0.018915625011461865,-0.035771011726573716,0.361507668922856,0.0970445104051911,0.19138995188679236,0.43530432347176445,0.1332966931734172,0.1592997512000221,0.06781726432306869,0.019487875116262213,-0.21241212533086315,0.020196509261492038,0.06352176843400743,0.03392608825305551,-0.35512115323805515,0.1980980240608511,-0.01526175486733189,0.37157828325494763,0.3670922676782615,0.2919479335440768,0.09603255288723937,0.15018698776761666,0.30933318883078786,-0.055578155979246306,0.09172726720417058,0.05234189571499898,-0.1820496873603071,0.2842267487685854,0.2823341465962913,0.33307869177789484,0.254559359447255,0.21624215342514705,0.31885064853240097,-0.006032266767141658,0.38137250456967275,-0.23221835972746985,0.40866588514274843,-0.22069357792642866,-0.22101775531245527,-0.18018174267042988,0.4399334476206267,0.1989698741814976,0.1449414333354413,0.396562917153562,0.1960540096278755,0.41627256159980075,-0.35804334516414454,0.4248120825556185,0.45202929579176515,0.4372567773985684,0.3543579860223865,0.43197479880782447,0.24507546677597056,0.056421484173730885,0.2991322637796638,0.1738735350809443,0.15970265322951852,0.07978308466224254,0.16573343323844034,0.2897197777123857,-0.02786434103587505,0.42252969766394227,0.3902188526724528,0.36557729619433127,0.12690108890302415,0.3696421720155253,-0.03428911131629184,-0.1337817300923545,0.11429317490776385,0.2022124948020283,-0.08979466960699739,0.3760482564113404,0.28507362340773196,0.1431239757057823,0.38680989086565826,0.2099665096646845
-0.009398816833961258,-0.21848874256541717,-0.03910164258216325,1.0,0.11496713008517678,-0.11709993805592728,0.1547179219518723,-0.036549448432742895,0.2711775595444396,0.19289602852645985,0.17302277140929906,-0.11760364042610859,-0.10961112178230328,-0.13515902698042812,-0.21192526477545104,0.1547177063117663,-0.11063239911017825,-0.020529880107546035,-0.039633778699985064,0.011634319759011032,-0.008793221809065081,-0.00435073383508306,-0.02688345010730706,0.01941875114183851,-0.20309596227912766,-0.09971220235423713,-0.09625938333314062,-0.07476068731065359,-0.030398263292463007,-0.1377421218567061,-0.0862893720372874,-0.12925332751694676,0.09456282893723145,0.0425781234347649,-0.07701803648177927,0.007107496105646318,-0.1331569493370604,-0.16041467810300392,-0.07251862157857984,-0.12441727075299694,-0.2067309471697794,-0.2403627853227048,0.15415884207346067,-0.25129490363358414,-0.03502771600494553,-0.18438304303934827,-0.021554248188296817,0.16831303175187673,-0.04156967962589238,-0.20450588479541776,-0.1803636871292614,-0.20153832368595642,-0.23494955076117605,-0.1318263031426082,-0.18163380115811353,0.20719790822280704,-0.18221967931920593,-0.17770339476745858,-0.22167705575103855,-0.13372134796759705,-0.22999772495228057,-0.16531854344802327,0.05267154642557488,-0.11274358632316067,0.024410347818744585,0.01570134587580604,0.1946826792235197,-0.08814392626235408,-0.2992744653965148,-0.039734354623251214,-0.160688308258552,-0.21486402080735145,-0.23637847149150795,0.16911018484853646,-0.2435162155196176,0.23220344549406496,0.058211981124852215,0.15653341836840393,-0.2671820932585487,0.14925812523598186,-0.24893783954495816,-0.17681005886849002,-0.023052046991326874,-0.28039263866473785,-0.25068291912104756
0.2461012445693796,0.047799540741504255,0.24561173118455856,0.11496713008517678,1.0,0.4255343286766506,0.2103468935753909,0.21296645132289926,0.2278254875552659,0.24410220693372767,0.13843938337693076,0.22278385265664144,0.15254115599359006,0.12604141553630666,0.3691823855252403,0.1849855594613005,0.019017507723230867,-0.09397526035482288,-0.0237650282458961,-0.06407153914440653,0.004989469426813811,-0.013334427844272008,0.005796964595308548,-0.20371277938634133,0.1636476732929925,0.044021497101825735,0.24680818979322997,0.22604877276856905,0.29329915049835026,-0.15068205571980745,0.12510805278198756,0.2834888569047306,-0.2785825262084749,0.2052539251769056,-0.019146184426964946,-0.25032618356147956,0.0881995533530793,0.2036943835038963,0.14736413796971226,0.08637767771585413,0.050726212472411325,0.19704809411128776,-0.16291961251430814,0.3107180928248973,-0.03775829131497316,0.29583770124931225,-0.0003501788509838819,-0.11110829329339979,-0.013893595638209457,0.27796249723389305,0.2597770750266219,0.2524834418426648,0.32540760079615916,0.07000208131682133,0.2383049805899405,-0.26438942792281533,0.27631981340492,0.2932639658231504,0.34394479185571364,0.2870691831329355,0.3331621884125761,0.023319395858641637,-0.12436237474775956,0.06111396290622685,-0.019469029835243963,0.27529040972188557,0.07749480401018892,0.07779505779786744,0.2879700936461647,-0.050789454600586696,0.23572012092297817,0.2386789865756708,0.25292523193164573,-0.01831663442867843,0.25527872348648617,0.0400247967453873,-0.0674534916944446,-0.24653261028870285,0.18719653144133463,-0.23233770477416196,0.2540571449331328,0.151268990140652,-0.2534427619724288,0.29813265167891023,0.12979786249278702
0.3663393027657782,0.2457778454766659,0.443965963277447,-0.11709993805592728,0.4255343286766506,1.0,0.1715279951042778,0.2398935124898333,0.17019645009623594,-0.12585291761449707,-0.09690477407785304,0.48968049107261385,0.256567444383508,0.40283538945649044,0.7763205601151911,0.20516364225450534,0.3597611526040809,0.032075540997638034,0.10142859557480022,-0.10777253445086489,0.11296290788634522,0.13501419444970314,0.11087037892698183,-0.26554238847362277,0.38380691760386915,0.21147711724157264,0.3830902873468706,0.3750123968142746,0.39602317038589174,0.06913608910984453,0.32277473419797054,0.6045830047112091,-0.31745352359998436,0.18475246010800656,0.12499703398029492,-0.2764266572145664,0.3408653825082888,0.49029645322046367,0.44123168288489817,0.4469440054353136,0.2031988374463747,0.6206689459813821,-0.2476769878652677,0.7101380313179337,-0.13931622183949097,0.7154511191653816,-0.10210189131126629,-0.35612498844099677,-0.041944203104135595,0.7395690356759866,0.5296834108585362,0.46729605640526484,0.6861224189905094,0.3213001181455705,0.6713346958535044,-0.6610568450805129,0.740720803573347,0.7442809869435871,0.7683954033012921,0.6883219027096529,0.7695496992276764,0.31276180016573957,-0.0759858783409469,0.39089243772004634,0.017299591336441624,0.5095507374472897,-0.04398056623199268,0.29965681613807404,0.6245299843672234,-0.16994064112068702,0.7113445249665518,0.6761576949134509,0.6849243694392732,0.04063732120469257,0.6666909771753885,-0.040130000498708046,-0.19807809384617123,-0.053338839223861796,0.4771334282711706,-0.2574848455952371,0.7020033088983954,0.5383771438030648,0.04887255883525993,0.5857964531841121,0.32739077158613106
0.24598805955942118,-0.1375490388714905,-0.11722343666346854,0.1547179219518723,0.2103468935753909,0.1715279951042778,1.0,0.1338892581565595,0.39269965842641924,-0.035510872314110715,0.27064327050432924,0.10195678974223246,0.17710378728677134,-0.059482349590518714,0.1951301747753152,-0.0018549342899950672,0.2041253329353572,-0.2048384047502003,-0.14751412731966673,0.12886890005443183,-0.16856588149373158,-0.1529756919283975,-0.15145855503213643,-0.019258415035383225,0.04009927400251058,0.18021458511514973,0.06989863199216058,0.06734559397381075,0.09683551541778455,-0.05987952615139743,0.17028858925170667,0.19044245445014488,-0.1365111233656928,0.15864267198216842,0.012526189409469639,-0.1693295546366393,0.018434124226608735,0.03377947952880576,0.012961778603385505,0.010902475926039969,-0.1502277419547767,0.08760941715666028,-0.19309994480160236,0.1312845798330565,0.2152354485401766,0.1252160865009775,0.1950849828448249,0.051995324891870955,0.20309524515024377,0.10431515232618956,0.22529649998177018,0.22742669895252662,0.10252228168467092,-0.10573793772104607,0.07604717800287565,-0.07536546685116353,0.1420329775280529,0.12702412412531408,0.1454421841984849,0.163168352690276,0.14853682305998372,-0.15107478741951974,-0.1954672012484643,-0.10960351748763025,-0.054301239683736006,0.08470969044668906,0.06989367612397454,0.01993294424863134,0.13487717599256094,-0.203740839623373,0.06444982647744148,0.06663756303868593,0.08704815868337495,-0.04709649488648186,0.05784583457935636,0.055823545624309474,0.021677646683513643,-0.16624793326910706,0.03259425890553459,-0.094852066965019,0.06554669847039539,-0.01568381156366159,-0.2534176991545516,0.08433870242267089,0.03486424339877244
0.2642055986977888,-0.06073780502100577,0.10015639418053086,-0.036549448432742895,0.21296645132289926,0.2398935124898333,0.1338892581565595,1.0,0.17671895939271692,0.07989997335692785,-0.015568687992439784,0.2486105920412595,0.3426040128377037,0.09467536722578206,0.17017389917261613,-0.13178156022640364,0.053725345908822414,-0.16751864532861835,0.046177990196406456,-0.10167422198835414,0.07133308770092658,-0.008309054022887565,-0.051240589200910486,-0.014570477213794031,0.06877159143897724,-0.04432722021544833,0.07256680127783041,0.05129850562627684,-0.02932283475048758,0.02354636904310344,-0.06124304424802463,0.0250529438925733,-0.14183771243854396,-0.008804466273992747,0.1733517523354736,-0.06519246505309671,0.1680049433576689,0.11363053709031627,0.0579354614337759,0.06263856939350584,0.08492732269529557,0.18209291300653568,-0.1661424542305494,0.19523532431892332,0.19078448609153065,0.2504035854500633,0.24308648114876485,0.1328392840520937,0.19710089904947087,0.21576204372131505,0.3318271391526411,0.26839241582571743,0.22603764158041562,0.18035151350182121,0.18624707363348023,-0.14238437563585632,0.1960509884591052,0.20808542207222058,0.17974693188885013,0.23487230685499602,0.17320350003893312,-0.014658430790756282,-0.18667493062373297,-0.043540359958147534,0.0037775859848392435,0.08057045645205366,0.12654550138118478,-0.031053754504388274,0.15397399760562963,-0.10396756080414009,0.1750397417580495,0.23148005939788602,0.2259386893488109,0.04873751177676677,0.11838935651013911,0.022749777383121183,0.07660634510739661,-0.11318984919897822,0.06411067798359375,-0.17544311648270594,0.156038197587209,0.18096970162450546,-0.07343701163608106,0.1114052243853042,0.09651114600072593
0.1395679961362247,-0.15956070485857335,0.0768126272776439,0.2711775595444396,0.2278254875552659,0.17019645009623594,0.39269965842641924,0.17671895939271692,1.0,-0.09175653918001958,0.18164664526805616,0.16223869700564125,0.11896069528240565,-0.08517517388096328,0.1611220187174685,0.09948714248714616,0.040766726513847884,-0.1683103016428205,-0.047422811535028773,0.145130094849625,-0.05070188497601453,-0.05214468753089498,-0.04831683357290671,-0.06023431146305571,0.13513958363538975,0.06272861292780721,0.1933076715127781,0.1513230874749992,0.07284161131784579,-0.04652440708669586,0.12160462241224947,0.24147618105145144,-0.14038051910270546,0.07518775572410621,0.013974519304692914,-0.008401191674385567,-0.10867012436348669,0.006123805148118197,-0.012503997188236396,0.08418730008001296,-0.02549801154679677,0.03374629324290281,-0.03563767728587648,0.1097554335487299,0.23582225152847208,0.116595654879748,0.251482527926834,0.0843121216473811,0.23795828704570926,0.11595868930892043,0.25783728343361,0.212640371831091,0.09273555737351678,-0.1812084921320309,0.11343836409704731,-0.06717645791888545,0.1158934220274064,0.1348344286656556,0.1100931206820629,0.12827332688449194,0.1100166905532024,0.017200789990954864,-0.12757078442488265,-0.02550112002472532,0.009147153866350413,0.06916585534323891,0.1379432653043395,0.07115279985295869,0.0885161000443898,-0.1655715506005491,0.1213410085020653,0.061016774621761236,0.04627381188013947,0.11739785630041064,0.0730425988648137,-0.014492130052042645,-0.09078187631866581,-0.12405402327311064,0.01794240042247735,-0.10537725382821596,0.06788836513133069,0.000501203958334938,-0.12316667132784705,0.1368493155628385,0.009696513848970299
0.04860048208431337,0.026448389781276664,-0.018915625011461865,0.19289602852645985,0.24410220693372767,-0.12585291761449707,-0.035510872314110715,0.07989997335692785,-0.09175653918001958,1.0,0.026333083534811865,-0.13507302839557228,0.13163235721944277,-0.0838194051955552,-0.10589967373272528,0.09944090180782732,-0.16956563035228345,-0.1592029413364038,-0.01810061080045193,0.13946425238494983,-0.03266910033653792,-0.09907545147555448,-0.09276786765023788,0.03237032122431539,-0.018944001139433744,0.07613958232810643,-0.034314300456398925,-0.015596805632194297,0.05804826167188356,-0.1474647034312714,-0.0641814499844476,-0.05760156033762756,-0.08714090716276929,0.18410882261044492,-0.1538454288280373,-0.16320702133657833,-0.12471557722046413,-0.0875405576249063,-0.16398622731663315,-0.1583440128546997,-0.08928435580828853,-0.08101714703948167,0.0031337552150678344,-0.14211686801810042,0.018561444326940638,-0.12386735885610796,0.009920530107126646,0.11736585241881387,0.0353099446880233,-0.12778063118956168,-0.09847092118083028,-0.056214093641208676,-0.1173828430056035,-0.08980169744757865,-0.0960126409492936,0.09829926299559755,-0.12478940123003061,-0.11830943039549775,-0.13244570455045931,-0.16361032689277766,-0.12867720414141248,-0.13064238694077954,-0.10619900841812135,-0.23201580369539418,-0.004659052067126323,-0.07045642424486885,-0.013493146103932246,-0.06801922480795886,-0.06760020200172,-0.023510936416043255,-0.10644598913026207,-0.15331034758294373,-0.1322661646541822,0.039982268315870303,-0.11024233952637595,-0.13906783073045478,0.15250971688962986,-0.1732418959109153,-0.007389632946935201,-0.10123827050665056,-0.1192032404468559,-0.10075577131643432,-0.05480891491106596,-0.09353130844447546,-0.18488938110428652
