id11000622_C,id11000784_A,id11000858_A,id11000980_T,id11001107_T,id11001422_T,id11001559_A,id11001683_G,id11001759_T,id11001993_T,id11002205_T,id11002631_A,id11002764_A,id11002801_C,id11003236_T,id11003531_T,id11004148_G,id11004739_T,id11005447_C,id11005646_G,id11006022_A,id11006140_G,id11006351_T,id11006588_A,id11006897_T,id11007012_T,id11007320_A,id11007518_A,id11007803_T,id11007840_C,id11007973_C,id11008036_C,id11008054_A,id11008214_T,id11008525_A,id11008945_T,id11008951_C,id11009117_A,id11009168_T,id11009575_T,id11009613_T,id11009930_T,id11010097_G,id11010245_T,id11010309_G,id11010335_G,id11010447_A,id11010502_T,id11010811_C,id11010996_C,id11011159_T,id11011285_C,id11011505_A
1.0,0.1672796579438655,0.21858960890292142,-0.2022223596766508,0.11053236515432323,0.26387269537970276,0.123205483366027,0.10484239575293765,0.22198951686372123,,0.25011413232015267,0.048517375744608356,0.26460798678450853,-0.023338909820786687,-0.12795694736054777,0.3843168447460591,0.14937819289363446,0.221894504527269,0.037934096395474334,-0.11062398921943448,0.12273178426915148,-0.07881317837604336,0.1407460822638442,0.14406896205026576,0.17462880710422077,0.1825001588661915,0.2662500889145097,0.1491995418520149,0.26312929730549495,0.16121850427891948,0.08421169362148835,0.10649318495718206,0.1708508785185912,0.22537882090523056,-0.056177315688303434,0.44755510240083596,0.27596743554673386,-0.11144299792943849,0.10897295102236941,0.2822445859611659,0.3254225734734744,-0.010452047695111943,0.22445264700550344,0.02859622746689679,0.043293130040631,-0.028362992115148693,0.09082845107216687,-0.017723536467163428,-0.03893784937155727,0.0942752508865161,0.013979080840540985,0.012105078754391872,0.04095620498817984
0.1672796579438655,1.0,0.35892083015209836,-0.2812789961814486,0.2914243659976665,0.29027646776779986,0.22574856052175205,0.0863598061172324,0.40862697772156237,,0.3043910004872174,0.10854294175199508,0.34561842563809025,0.09518750997612548,-0.16367239996974844,0.2421066687139035,0.08942256776123503,0.15396306845684077,0.10709884524637231,-0.21436735519923567,0.18071197673994135,-0.018695661531768725,0.2205548882176943,0.09760289466058475,0.27848927782475913,0.24983832437222947,0.14479852904103646,0.09206060635417411,0.18403759787761761,0.08699068484953096,0.19328059601213768,0.15397664020110238,0.2223006553428104,0.01918035926540846,-0.07833632956676559,0.29169599246504463,0.1130390712844344,-0.013442357807626584,0.15568771743276755,0.14214552193650817,0.11675807705992941,0.06776684397410945,0.09145720025469498,0.13182732452679505,-0.2178773627858025,-0.015212672388020135,0.11898167168710147,-0.028400558158282754,-0.03123446391720039,0.0482394804029672,0.010164076990688702,0.1486325367475687,0.11390693635910223
0.21858960890292142,0.35892083015209836,1.0,-0.5753330072465568,0.21285188240746458,0.5057390735744768,0.2968227719497031,0.27287853097463244,0.48965880914323917,,0.35760573486838554,0.10874511989940724,0.5752694437474124,0.13374472823281872,-0.13317661754746793,0.4125144444996877,0.24673004995349349,0.20731436445319634,0.24272995094074007,-0.18135197399152375,0.37640749673586904,0.011695889405269763,0.3112782482864452,0.23235777432341972,0.31950846996502535,0.44759407512294,0.2853151351799661,0.2735494660632214,0.42577305756395917,0.08663479707691119,0.22004192399568187,0.2650200003081313,0.3141138016218469,0.38289885664139256,-0.11072649401936488,0.41278841226072405,0.16062064197675321,0.0701926167433403,0.2756959445802805,0.29286552439623575,0.16218825706096682,0.20067526274140957,0.20512002842542681,0.11438938131366645,-0.18520263543669818,-0.030701944320544947,0.293549705920051,0.10272155502726919,-0.16569405814533691,0.14795203870539894,-0.08525044597528146,0.251139690768524,0.44289501360591954
-0.2022223596766508,-0.2812789961814486,-0.5753330072465568,1.0,-0.2336576832962012,-0.5300068590926003,-0.22226890332414453,-0.2624870548369138,-0.4189744604717217,,-0.26671729375668274,-0.2523427868145213,-0.5898211343022434,-0.1988015852743118,0.22332794256217117,-0.3132113535491862,-0.3746200657319107,-0.14611663701482222,-0.251694525069921,0.1577298169471023,-0.37863889278793783,0.011897879848575436,-0.4011722409765089,-0.21525827560746794,-0.3607536975925776,-0.44291137889241505,-0.30649871329186057,-0.34836386572366435,-0.41373375945907115,-0.19869526537385368,-0.18351669180343044,-0.21215072182028274,-0.3712635791559319,-0.3001032709247704,0.02767239453682609,-0.3061248584231911,-0.270927518346384,-0.0858817173023107,-0.32146911625855046,-0.3110370005150659,-0.16759567112181725,-0.26820606812969905,-0.14537141928150496,-0.18330791131252333,0.2280887071377246,0.035860306244914104,-0.3666588464169479,-0.21759587971613892,0.08065840220799267,-0.08876511685669736,0.13077028621673406,-0.3072743914848657,-0.3194009075221727
0.11053236515432323,0.2914243659976665,0.21285188240746458,-0.2336576832962012,1.0,0.4089480510904487,0.22443441743336498,0.5833186458435938,0.32559825644061047,,0.06580890259117267,0.1808540060142443,0.30326951029051497,0.016745695633538237,-0.1165655484281717,0.25638033460000287,0.0067114926306469334,0.03533501684328684,0.17158197049476306,-0.16775379461180018,0.1163191974004557,0.17467776728563372,0.20796749871007542,-0.06434704427107762,0.20736609697289535,0.32726400661902694,0.10690851461936071,0.11226570079494332,0.2268260594030781,-0.14094136076050356,0.2558383986354563,0.04626235242820291,0.11600005097444967,0.05010878839760642,-0.21614941720456057,0.12398482702605901,0.137377129035483,0.08757554190621465,0.08263121619240185,0.09032830994040404,0.1267574281871389,0.142552426694079,-0.02516449400734328,0.06449876343630379,-0.27929847423375825,0.27176959026353686,0.15744516854655,0.07566603686166941,-0.3926364876940204,0.28829665080978706,0.15050346729366862,0.021899694824215013,-0.10359288285633078
0.26387269537970276,0.29027646776779986,0.5057390735744768,-0.5300068590926003,0.4089480510904487,1.0,0.39033491328142783,0.4312245031035904,0.6091769839420458,,0.3347145715229369,0.10138398897818617,0.5408955785505487,0.1495085374283282,-0.23166360149353193,0.3983961075482541,0.25411477306148395,0.13613297259863522,0.3661412928367912,-0.2808932779965189,0.41588568520835006,-0.20007614287834077,0.3611162407500192,0.23456885944166908,0.3947907858305304,0.4401826003508434,0.43929611362300147,0.39802328774878293,0.5377879037022036,0.21312452964934064,0.2623056619625052,0.1839885508798852,0.3547394459708936,0.36621316763443545,0.01612269784464989,0.3860922668607309,0.2836364969110733,-0.0023803118026611233,0.41817479388823253,0.4592797330653,0.2673975797214444,0.11646716653877671,0.1970768197787457,0.2839830004235207,-0.17054743183188778,-0.06965003229290449,0.22390945709803273,0.10279149867903105,-0.045116991455471336,-0.006728835955975392,-0.052445084056147465,0.023098094862154504,0.09587881869532411
0.123205483366027,0.22574856052175205,0.2968227719497031,-0.22226890332414453,0.22443441743336498,0.39033491328142783,1.0,0.26330312801170297,0.4966638475518632,,0.4013650888518419,0.007722701772700486,0.2779047518470876,-0.049265989045736626,-0.19290023190777386,0.5907985839149366,0.14853076899624987,0.037334486667976605,0.04337204456005179,-0.17068458017290924,0.18784424747395118,-0.09924754417453442,0.22292950127621494,0.05538811650549544,0.3410876874447514,0.27403377469518986,0.029575249463464653,0.2598918330892019,0.3450659878933919,0.25201930227061764,-0.012990940027266909,0.21917228094493896,0.3804110744843785,0.25262277232855046,0.0027863309710884215,0.5141447738932631,0.2806933478145424,-0.04465396055847625,0.14352368892595133,0.15780706254041452,0.2726681741146146,0.018467405673463125,0.11481884174336358,-0.058349292568617095,-0.08455482841561418,0.04731232197906472,0.11420171774248987,-0.059874621044052015,-0.1486044734634463,0.06584211939371962,0.06713203597745039,0.0934910288785427,-0.12415052021101364
0.10484239575293765,0.0863598061172324,0.27287853097463244,-0.2624870548369138,0.5833186458435938,0.4312245031035904,0.26330312801170297,1.0,0.5059421050532679,,0.2669442588233633,0.07356402016920335,0.19508090353564891,0.07667672235255858,-0.06373204659028381,0.29470719707256876,0.1551188833792193,0.11442721101841825,0.1452124533773824,0.03811457967060602,0.17454535262246676,0.06785982571065707,0.20051155183460292,0.14106500956709633,0.24246321627404485,0.27415266315111364,0.15104243241400364,0.30102206863915865,0.3087168394428412,0.022383748117776776,0.12842295878654642,0.08851696488903098,0.24724652768493005,0.1808640929609495,-0.12098919080211942,0.217152915317771,0.12511719866598722,0.060283609906105054,0.19584296589476857,0.23545119146301585,0.1975024353682841,0.07571692197534087,0.06488358933946818,0.05452310516817227,-0.1968247527166958,0.23988706322666717,0.17734383094997944,0.037093400731140015,-0.3363894098531183,0.24215408271624525,0.2976075430116572,-0.04296937823903024,-0.19113612727870286
0.22198951686372123,0.40862697772156237,0.48965880914323917,-0.4189744604717217,0.32559825644061047,0.6091769839420458,0.4966638475518632,0.5059421050532679,1.0,,0.5500546232523946,-0.10051353181553739,0.4655700641369766,0.08235031209086341,-0.32424178077756155,0.4868016345333885,0.3635856762154939,0.2074250725387276,0.32376024119431207,-0.2578043593947257,0.3806706282863935,-0.278784223120901,0.5495334902546565,0.30752564664931853,0.6050006797283491,0.4616193351969202,0.4211152834504585,0.45425182225048466,0.6013915137191925,0.3950361416911961,0.21834907063724343,0.33161069660009496,0.5554521632365635,0.41784918348666916,0.11202492255901511,0.45966676059185885,0.2518241391765808,0.020462109843453355,0.42224388403484236,0.5195729570575734,0.28717582170595196,-0.06089320520146419,0.2857923879979854,0.28812052172384356,-0.17052366699871188,-0.1754516400452543,0.3935394176905975,0.11141817736704822,-0.058406955106067956,-0.07809352497297864,0.18642298452250974,-0.0777772604187257,-0.02878507014621225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
